sku,category,units_sold,sales_sum,profit_sum,profit_pct,cum_profit_pct,ABC_profit
OFF-AP-10000275,Office Supplies,18,5906.52,1653.8256000000001,0.5774590776758766,39.7222244926718,A
TEC-CO-10001571,Technology,10,4399.92,1649.97,0.5761128346258916,40.29833732729769,A
OFF-ST-10002615,Office Supplies,43,6574.544,1640.5348,0.5728183869588053,40.871155714256496,A
TEC-PH-10002885,Technology,24,12996.600000000002,1611.5784,0.5627078069576168,41.433863521214114,A
OFF-BI-10003091,Office Supplies,23,4322.814,1592.4978,0.5560455170054583,41.98990903821957,A
OFF-ST-10000078,Office Supplies,43,10925.003999999999,1575.1098,0.549974224819252,42.539883263038824,A
FUR-CH-10004063,Furniture,35,8665.194,1558.5910000000001,0.5442064274092275,43.08408969044805,A
FUR-CH-10002320,Furniture,22,6483.796,1540.704,0.5379609015675737,43.622050592015626,A
OFF-LA-10003930,Office Supplies,36,3322.878,1517.9064,0.5300007629234365,44.15205135493906,A
OFF-AP-10003057,Office Supplies,14,3855.1800000000003,1503.5202,0.5249775961619225,44.677028951100986,A
TEC-CO-10001943,Technology,25,4119.794,1469.9265,0.5132478303282579,45.19027678142925,A
TEC-MA-10000010,Technology,8,3040.0,1459.2,0.509502505067426,45.69977928649667,A
TEC-AC-10004145,Technology,31,7399.704,1432.4427,0.500159775229953,46.199939061726624,A
FUR-CH-10004086,Furniture,34,8430.997,1388.6348,0.4848635616939448,46.684802623420566,A
OFF-ST-10001526,Office Supplies,49,5751.774,1388.6082,0.48485427388786273,47.16965689730843,A
OFF-ST-10000142,Office Supplies,14,5572.792,1380.7215999999999,0.48210054413425474,47.65175744144268,A
TEC-MA-10000488,Technology,14,9279.884,1327.9834,0.4636861766638965,48.11544361810658,A
FUR-CH-10001854,Furniture,28,8774.5,1305.6456,0.455886584382033,48.57133020248862,A
FUR-CH-10002073,Furniture,22,5427.99,1292.1264,0.45116614423228824,49.02249634672091,A
OFF-PA-10000994,Office Supplies,28,2789.0099999999998,1262.394,0.4407846116927688,49.46328095841368,A
OFF-ST-10001496,Office Supplies,40,6594.954,1261.3300000000002,0.4404130994494906,49.90369405786317,A
FUR-FU-10002937,Furniture,29,2699.056,1260.221,0.44002587475231414,50.343719932615485,A
OFF-ST-10003306,Office Supplies,33,4600.092,1252.8822,0.4374634179374917,50.78118335055298,A
FUR-CH-10002335,Furniture,34,6936.102,1233.0848,0.4305508460530195,51.211734196605995,A
TEC-AC-10004666,Technology,10,2755.4,1184.8220000000001,0.4136991344976686,51.625433331103665,A
FUR-CH-10004287,Furniture,53,11572.78,1179.374,0.41179688007907794,52.037230211182745,A
TEC-PH-10000984,Technology,27,4978.146000000001,1168.1004,0.4078605262954101,52.445090737478154,A
TEC-CO-10004202,Technology,19,4859.838,1154.9615000000001,0.40327287383938604,52.84836361131754,A
TEC-PH-10003072,Technology,25,3059.7960000000003,1147.4235,0.40064086322864156,53.24900447454618,A
OFF-ST-10001780,Office Supplies,13,7515.523999999999,1114.3708,0.38909999600739553,53.63810447055358,A
OFF-ST-10002011,Office Supplies,12,4778.766,1106.6616,0.3864082082387101,54.02451267879229,A
TEC-PH-10002624,Technology,15,6109.87,1104.4765,0.385645246393985,54.410157925186276,A
TEC-MA-10002428,Technology,17,2541.8360000000002,1092.6795,0.3815261393132008,54.79168406449948,A
OFF-BI-10004318,Office Supplies,23,3234.913,1086.3772,0.3793255926864968,55.17100965718598,A
TEC-PH-10001795,Technology,16,6935.862,1056.3827,0.3688525438321623,55.53986220101814,A
FUR-CH-10003746,Furniture,21,5906.032,1052.8144,0.3676066160711754,55.90746881708932,A
OFF-BI-10004390,Office Supplies,15,4209.799999999999,1052.45,0.3674793801111654,56.27494819720048,A
TEC-PH-10004586,Technology,17,5327.26,1043.855,0.3644783014166379,56.63942649861712,A
TEC-PH-10000730,Technology,8,3999.92,1039.9792,0.363125005220681,57.0025515038378,A
OFF-PA-10001970,Office Supplies,70,2167.348,1006.4352,0.35141259291943255,57.35396409675723,A
TEC-AC-10004171,Technology,29,2619.738,995.9004,0.3477342027122064,57.701698299469435,A
FUR-CH-10004675,Furniture,27,5212.112,972.6368,0.3396113528788138,58.04130965234825,A
TEC-PH-10001760,Technology,18,2865.6,967.14,0.3376920591768849,58.379001711525135,A
OFF-AP-10001058,Office Supplies,17,4476.96,956.9502,0.3341341311162105,58.71313584264134,A
FUR-CH-10001215,Furniture,32,12975.382,951.8620000000001,0.33235750649567597,59.04549334913702,A
OFF-PA-10000357,Office Supplies,48,2141.634,947.526,0.33084352427118824,59.376336873408206,A
TEC-PH-10003012,Technology,32,4434.912,936.2592,0.32690954481388723,59.70324641822209,A
FUR-CH-10003379,Furniture,33,7979.4400000000005,926.1850000000001,0.3233919803014487,60.026638398523545,A
TEC-PH-10002496,Technology,30,4180.532,904.742,0.31590482143620696,60.34254321995975,A
TEC-PH-10000895,Technology,40,6227.654,899.95,0.31423161967888574,60.656774839638636,A
TEC-PH-10001494,Technology,17,4619.2300000000005,896.8505000000001,0.31314938077095233,60.96992422040959,A
TEC-AC-10004571,Technology,25,2339.766,889.9110000000001,0.31072634579705194,61.28065056620664,A
TEC-AC-10000990,Technology,16,2098.88,881.5296,0.3077998488836938,61.588450415090335,A
TEC-MA-10000984,Technology,7,7834.4,881.37,0.3077441220472021,61.89619453713754,A
TEC-PH-10001835,Technology,14,2022.272,872.1048000000001,0.3045090325392863,62.200703569676826,A
FUR-CH-10000595,Furniture,27,5697.76,870.16,0.30382997519837684,62.5045335448752,A
FUR-CH-10004495,Furniture,26,6410.874,854.7832000000001,0.2984609249517206,62.80299446982692,A
OFF-PA-10004359,Office Supplies,19,1887.3,851.3820000000001,0.29727334276954176,63.100267812596464,A
TEC-CO-10000971,Technology,16,4199.86,839.972,0.2932893627922807,63.39355717538874,A
TEC-PH-10004977,Technology,32,5291.7300000000005,838.8371999999999,0.2928931296215361,63.68645030501028,A
FUR-CH-10000988,Furniture,44,5294.456,833.5952,0.2910628033252344,63.977513108335515,A
FUR-CH-10002331,Furniture,24,7582.374,832.9932000000001,0.29085260560864273,64.26836571394416,A
FUR-CH-10000015,Furniture,36,6584.64,814.416,0.2843660856407572,64.55273179958492,A
FUR-CH-10000785,Furniture,39,6008.536,785.4532,0.2742532709794586,64.82698507056438,A
TEC-PH-10004165,Technology,34,7699.72,780.9716,0.27268845023746974,65.09967352080184,A
FUR-BO-10002545,Furniture,35,7539.7122,780.3302,0.2724644953945762,65.37213801619642,A
FUR-CH-10003973,Furniture,31,9070.944,773.2608,0.2699961038037568,65.64213412000018,A
TEC-AC-10002001,Technology,21,2879.82,763.1523,0.26646656290979154,65.90860068290998,A
OFF-BI-10000545,Office Supplies,48,19024.5,760.9799999999996,0.2657080703852862,66.17430875329526,A
OFF-PA-10000100,Office Supplies,45,1696.986,756.2655,0.264061928965234,66.4383706822605,A
TEC-AC-10003174,Technology,23,2242.032,754.5300000000001,0.26345595199323263,66.70182663425373,A
FUR-CH-10000847,Furniture,18,4626.582,750.7284000000001,0.2621285638879254,66.96395519814166,A
OFF-PA-10000418,Office Supplies,19,1782.4499999999998,746.532,0.2606633251870859,67.22461852332874,A
TEC-PH-10004539,Technology,24,4044.3860000000004,733.2812,0.2560366010957019,67.48065512442444,A
OFF-PA-10000675,Office Supplies,40,1565.818,729.622,0.25475893417784096,67.73541405860229,A
TEC-AC-10003911,Technology,18,2623.8360000000002,723.1548,0.2525008101367417,67.98791486873903,A
TEC-AC-10001432,Technology,21,1641.1499999999999,722.106,0.2521346052112245,68.24004947395025,A
TEC-AC-10001908,Technology,32,2799.72,719.928,0.25137412244255886,68.4914235963928,A
OFF-AP-10003849,Office Supplies,16,5009.48,715.64,0.2498769001688958,68.7413004965617,A
TEC-PH-10002834,Technology,23,3815.788,710.9605,0.24824297954631974,68.98954347610803,A
OFF-PA-10003395,Office Supplies,19,1740.51,704.592,0.2460193181541035,69.23556279426212,A
FUR-CH-10001394,Furniture,21,5861.532999999999,701.98,0.2451072974967323,69.48067009175885,A
TEC-AC-10003095,Technology,17,2157.8340000000003,699.3462,0.2441876650283615,69.72485775678722,A
OFF-AP-10003590,Office Supplies,9,3051.3,697.44,0.24352208548124016,69.96837984226846,A
FUR-CH-10000309,Furniture,17,6084.144,697.1415,0.24341785953704972,70.21179770180551,B
OFF-ST-10000585,Office Supplies,20,3138.8,693.8399999999999,0.24226508916939615,70.4540627909749,B
OFF-BI-10003656,Office Supplies,38,4181.754,693.5591999999999,0.2421670434570723,70.69622983443197,B
TEC-AC-10000844,Technology,31,2362.7219999999998,676.5204,0.23621767991311476,70.93244751434509,B
TEC-PH-10002103,Technology,37,3158.064,654.1704,0.22841382781041675,71.1608613421555,B
TEC-MA-10004212,Technology,8,1379.92,648.5624,0.2264557068890776,71.38731704904458,B
TEC-AC-10004469,Technology,42,1574.03,634.406,0.22151277839213643,71.60882982743672,B
OFF-EN-10000056,Office Supplies,28,1555.75,632.2568,0.22076235159396557,71.82959217903068,B
TEC-AC-10003198,Technology,29,2450.16,630.468,0.22013776409323596,72.04972994312392,B
FUR-FU-10003664,Furniture,33,2863.8,627.1722000000001,0.2189869839697429,72.26871692709366,B
TEC-AC-10000892,Technology,22,1890.0,622.8,0.2174603619490083,72.48617728904267,B
OFF-PA-10001033,Office Supplies,39,1434.65,619.3589,0.21625884805770657,72.70243613710038,B
FUR-TA-10001307,Furniture,14,3739.115,608.043,0.21230772456737454,72.91474386166776,B
TEC-PH-10003601,Technology,12,1979.88,593.964,0.20739182149113808,73.1221356831589,B
TEC-PH-10002114,Technology,4,2279.96,592.7896,0.20698176136096316,73.32911744451987,B
TEC-AC-10004975,Technology,18,1913.13,587.1329999999999,0.20500667098941405,73.53412411550929,B
TEC-PH-10002310,Technology,22,3168.606,581.6466,0.20309100861016388,73.73721512411944,B
OFF-AP-10002118,Office Supplies,14,2706.08,578.6848,0.20205684981115846,73.9392719739306,B
TEC-PH-10001557,Technology,43,3590.026,576.8999,0.2014336240564334,74.14070559798704,B
TEC-PH-10003645,Technology,26,3684.708,575.3316,0.20088602757980423,74.34159162556683,B
OFF-PA-10003228,Office Supplies,25,1222.75,574.6925,0.20066287581788772,74.54225450138472,B
FUR-CH-10000665,Furniture,32,3955.676,573.7239999999999,0.20032470889343743,74.74257921027815,B
TEC-PH-10001336,Technology,27,3044.164,571.4257,0.19952222149801774,74.94210143177617,B
OFF-EN-10003296,Office Supplies,14,1266.72,570.024,0.1990327960173756,75.14113422779354,B
FUR-FU-10004665,Furniture,16,2191.68,569.8368,0.19896743220915972,75.3401016600027,B
OFF-BI-10001718,Office Supplies,50,2264.892,569.422,0.19882259830078394,75.53892425830348,B
FUR-BO-10004695,Furniture,31,4886.46,566.4674,0.19779095349440218,75.73671521179789,B
OFF-AP-10000891,Office Supplies,21,2491.28,563.816,0.1968651757107291,75.93358038750861,B
OFF-BI-10001071,Office Supplies,31,1573.908,562.3842,0.19636524034425734,76.12994562785288,B
OFF-EN-10003001,Office Supplies,18,1360.476,559.3068000000001,0.1952907179970161,76.32523634584989,B
TEC-AC-10002926,Technology,30,1409.718,554.889,0.1937481740229982,76.51898451987289,B
OFF-AP-10001005,Office Supplies,23,1761.76,549.7635,0.19195852552401035,76.7109430453969,B
TEC-PH-10003691,Technology,27,3099.354,548.0565,0.19136249977281097,76.90230554516971,B
OFF-PA-10001289,Office Supplies,37,1279.08,547.6788,0.19123061990976004,77.09353616507947,B
OFF-PA-10001878,Office Supplies,30,1320.57,542.901,0.18956237630455774,77.28309854138402,B
FUR-TA-10004619,Furniture,29,3775.647,541.654,0.18912696674876067,77.47222550813278,B
TEC-AC-10000736,Technology,21,1615.798,540.7324,0.18880517569292862,77.66103068382571,B
TEC-PH-10001944,Technology,19,2481.15,540.015,0.18855468426122948,77.84958536808695,B
OFF-ST-10003805,Office Supplies,19,3537.24,536.9025,0.18746790619994774,78.03705327428689,B
TEC-AC-10003628,Technology,52,1409.53,536.2212000000001,0.1872300196479313,78.22428329393482,B
OFF-PA-10000806,Office Supplies,20,1097.2079999999999,526.212,0.18373515090223436,78.40801844483705,B
OFF-LA-10003510,Office Supplies,43,1233.412,524.5054,0.1831392648172919,78.59115770965434,B
TEC-PH-10001578,Technology,12,3968.5099999999998,518.336,0.18098512230443348,78.77214283195877,B
TEC-AC-10003610,Technology,20,1139.81,515.914,0.18013944311907623,78.95228227507785,B
TEC-PH-10001817,Technology,32,8878.4,515.52,0.18000187185605776,79.13228414693391,B
TEC-AC-10002567,Technology,29,1999.75,515.1356000000001,0.17986765258320422,79.31215179951711,B
TEC-AC-10002800,Technology,34,1619.676,514.897,0.1797843416609803,79.49193614117809,B
OFF-EN-10002230,Office Supplies,19,1359.6660000000002,514.4909,0.17964254549369146,79.67157868667178,B
FUR-CH-10000155,Furniture,14,3528.79,514.366,0.1795989347049833,79.85117762137676,B
TEC-PH-10001363,Technology,11,4901.914000000001,512.991,0.17911883194698736,80.03029645332376,B
OFF-ST-10001932,Office Supplies,26,4829.25,509.9688,0.17806358354319432,80.20836003686695,B
TEC-MA-10004002,Technology,14,5787.355,509.712,0.1779739178062828,80.38633395467323,B
FUR-CH-10004218,Furniture,35,3150.576,499.851,0.17453079540875685,80.56086475008199,B
TEC-AC-10002842,Technology,35,3998.4,499.8,0.1745129879610057,80.735377738043,B
FUR-CH-10002084,Furniture,23,2705.7799999999997,499.3394,0.1743521622662181,80.90972990030922,B
TEC-AC-10001606,Technology,21,1799.82,497.9502,0.1738671013561032,81.08359700166532,B
OFF-PA-10003302,Office Supplies,32,1098.6399999999999,497.5776,0.17373700223782737,81.25733400390315,B
OFF-BI-10003650,Office Supplies,23,6785.142,494.4212000000001,0.17263489580485397,81.429968899708,B
FUR-CH-10004853,Furniture,23,2959.208,493.7046,0.17238468370566856,81.60235358341367,B
OFF-PA-10004071,Office Supplies,21,1098.504,492.6624,0.1720207832733897,81.77437436668707,B
OFF-BI-10004519,Office Supplies,27,2954.444,489.6410000000001,0.17096581420211046,81.94534018088918,B
FUR-CH-10002602,Furniture,37,4619.987999999999,486.15560000000005,0.1697488322728602,82.11508901316203,B
OFF-ST-10004340,Office Supplies,40,2300.66,485.00399999999996,0.16934673311932696,82.28443574628136,B
TEC-AC-10002402,Technology,30,2159.73,479.94,0.1675785583073331,82.45201430458869,B
TEC-PH-10000441,Technology,25,2746.582,478.762,0.1671672411808464,82.61918154576954,B
OFF-AP-10000938,Office Supplies,24,2221.56,476.6256,0.1664212837028954,82.78560282947242,B
TEC-PH-10002447,Technology,10,1936.306,473.777,0.16542665045458466,82.95102947992702,B
OFF-ST-10000046,Office Supplies,27,4006.44,473.3415,0.16527458881741575,83.11630406874443,B
TEC-PH-10004094,Technology,32,4211.73,467.97,0.16339904557045187,83.27970311431488,B
OFF-PA-10000474,Office Supplies,34,1105.7279999999998,467.0992,0.1630949921292425,83.44279810644413,B
TEC-MA-10000864,Technology,16,4268.0,466.4,0.16285085551223102,83.60564896195636,B
TEC-MA-10003183,Technology,11,1343.9160000000002,463.971,0.16200273216737854,83.76765169412374,B
OFF-PA-10001815,Office Supplies,20,960.8,461.184,0.161029607522626,83.92868130164636,B
FUR-TA-10003569,Furniture,21,6776.562000000001,461.127,0.16100970508102178,84.08969100672739,B
OFF-AP-10002651,Office Supplies,31,6832.908,460.35269999999986,0.16073934612428262,84.25043035285168,B
OFF-PA-10000482,Office Supplies,28,1016.7919999999999,453.7624,0.15843823979263116,84.40886859264431,B
OFF-BI-10002867,Office Supplies,26,1291.248,451.9368,0.15780080299626942,84.56666939564057,B
FUR-FU-10000965,Furniture,24,1184.232,448.76160000000004,0.15669213224922304,84.7233615278898,B
OFF-AR-10000380,Office Supplies,44,1617.9479999999999,448.164,0.15648347086145692,84.87984499875125,B
FUR-TA-10003748,Furniture,40,4332.252,448.164,0.15648347086145692,85.03632846961271,B
TEC-PH-10002584,Technology,13,6134.701999999999,438.193,0.15300194024329125,85.189330409856,B
FUR-FU-10004864,Furniture,46,1834.812,436.43789999999996,0.1523891196247031,85.3417195294807,B
TEC-PH-10002726,Technology,26,1112.788,430.418,0.15028717737535047,85.49200670685605,B
FUR-TA-10000617,Furniture,22,4334.8275,430.0695,0.15016549314905112,85.64217220000509,B
OFF-ST-10003716,Office Supplies,47,9630.856,429.7882,0.1500672728539062,85.792239472859,B
TEC-AC-10000420,Technology,21,1399.8,429.7386,0.15004995423805412,85.94228942709705,B
FUR-CH-10001708,Furniture,32,3989.734,425.75960000000003,0.14866062414782436,86.09095005124487,B
TEC-PH-10004447,Technology,31,3613.74,425.3094,0.1485034297757154,86.23945348102059,B
OFF-PA-10001497,Office Supplies,19,956.3040000000001,423.74159999999995,0.14795600788190735,86.38740948890249,B
TEC-PH-10002922,Technology,21,2906.628,422.475,0.1475137546795236,86.53492324358201,B
OFF-EN-10001453,Office Supplies,16,939.092,421.9816,0.14734147635167252,86.68226471993368,B
OFF-ST-10003816,Office Supplies,26,3946.656,419.3322,0.1464163968992838,86.82868111683297,B
TEC-PH-10000526,Technology,32,2630.126,418.51640000000003,0.14613154756839428,86.97481266440136,B
OFF-AP-10000179,Office Supplies,12,1320.166,417.0244,0.1456105924302634,87.12042325683161,B
OFF-PA-10002377,Office Supplies,52,1004.652,415.284,0.14500290454661524,87.26542616137823,B
OFF-ST-10000036,Office Supplies,20,1857.252,414.918,0.1448751099215778,87.4103012712998,B
FUR-CH-10004626,Furniture,20,1947.1770000000001,413.649,0.14443201872165276,87.55473329002146,B
OFF-BI-10003718,Office Supplies,12,1180.704,413.2464,0.14429144463411156,87.69902473465557,B
TEC-PH-10001619,Technology,10,1803.108,411.579,0.1437092458423425,87.84273398049791,B
TEC-AC-10002473,Technology,49,1231.692,411.2262,0.14358606020378178,87.9863200407017,B
FUR-BO-10002916,Furniture,15,2487.759,410.352,0.143280819599389,88.12960086030108,B
TEC-AC-10004659,Technology,32,1926.9360000000001,408.744,0.14271936124676537,88.27232022154784,B
OFF-PA-10001125,Office Supplies,41,1102.888,404.289,0.1411638283108584,88.4134840498587,B
OFF-AP-10002684,Office Supplies,31,3039.5,401.21400000000006,0.14009014396115838,88.55357419381986,B
OFF-PA-10003641,Office Supplies,40,970.784,400.976,0.14000704253831978,88.69358123635817,B
TEC-AC-10002253,Technology,16,2659.84,398.976,0.13930871125396202,88.83288994761213,B
TEC-PH-10002660,Technology,29,1876.524,397.7415,0.1388776662686922,88.97176761388083,B
TEC-MA-10002859,Technology,11,917.8979999999999,393.2563,0.13731158853039147,89.10907920241122,B
OFF-ST-10000689,Office Supplies,33,4479.03,388.746,0.13573674673447203,89.24481594914569,B
TEC-PH-10003505,Technology,46,3415.04,384.192,0.1341466463999894,89.37896259554567,B
OFF-AP-10000828,Office Supplies,24,3511.012,383.6776,0.13396703559365258,89.51292963113933,B
OFF-AP-10002311,Office Supplies,26,1383.0810000000001,381.2074,0.13310452662434233,89.64603415776367,B
OFF-PA-10000062,Office Supplies,17,857.376,380.8728,0.13298769580046926,89.77902185356413,B
OFF-AP-10004487,Office Supplies,36,2488.392,380.5776,0.13288462210289806,89.91190647566702,B
TEC-AC-10001539,Technology,17,1247.844,377.5528,0.13182846586843536,90.04373494153546,C
TEC-PH-10000673,Technology,25,1221.812,376.942,0.1316151954941925,90.17535013702965,C
OFF-AP-10000576,Office Supplies,29,2010.852,376.48740000000004,0.131456464793258,90.30680660182291,C
OFF-PA-10001144,Office Supplies,17,865.4879999999999,375.0448,0.13095275843785073,90.43775936026077,C
OFF-AP-10001394,Office Supplies,13,1946.7,374.22,0.1306647666161816,90.56842412687695,C
OFF-BI-10002735,Office Supplies,39,1073.903,364.7153,0.12734605193696397,90.69577017881392,C
FUR-BO-10002598,Furniture,19,1320.228,362.70779999999996,0.12664510191028983,90.8224152807242,C
TEC-PH-10002352,Technology,5,1394.95,362.687,0.12663783926493255,90.94905311998913,C
FUR-FU-10003192,Furniture,18,1545.816,362.46720000000005,0.12656109265678164,91.07561421264592,C
TEC-AC-10000474,Technology,20,1690.8220000000001,360.962,0.12603552853217398,91.20164974117809,C
TEC-MA-10004241,Technology,4,1286.85,360.318,0.12581066585861075,91.3274604070367,C
TEC-AC-10001990,Technology,33,1703.7160000000001,357.5404,0.12484082337089468,91.45230123040758,C
OFF-PA-10000157,Office Supplies,39,767.232,354.2454,0.12369032257991527,91.5759915529875,C
FUR-TA-10003392,Furniture,14,3540.348,354.0348,0.12361678829567241,91.69960834128318,C
OFF-PA-10002254,Office Supplies,37,881.092,354.0196,0.12361148097791129,91.8232198222611,C
TEC-PH-10002200,Technology,30,7437.886,353.7884,0.12353075388143954,91.94675057614253,C
OFF-BI-10002026,Office Supplies,64,2068.822,349.6332,0.12207990080505783,92.0688304769476,C
FUR-FU-10004188,Furniture,13,1329.9,345.774,0.1207324007587611,92.18956287770635,C
FUR-CH-10004983,Furniture,31,4185.48,342.88739999999996,0.11972449921604751,92.3092873769224,C
TEC-PH-10001128,Technology,21,2609.826,341.9772,0.11940668864853629,92.42869406557094,C
FUR-FU-10002253,Furniture,27,1047.7359999999999,340.5142,0.1188958593140286,92.54758992488496,C
TEC-PH-10003273,Technology,15,1738.662,340.173,0.11877672399691716,92.66636664888188,C
TEC-PH-10002415,Technology,15,3657.38,339.1925,0.11843436708476078,92.78480101596664,C
FUR-CH-10001270,Furniture,34,2389.125,336.375,0.11745059288792176,92.90225160885456,C
TEC-PH-10000455,Technology,10,1159.9,336.371,0.11744919622535305,93.0197008050799,C
OFF-PA-10003039,Office Supplies,32,879.832,334.584,0.11682523722277938,93.13652604230269,C
OFF-BI-10000632,Office Supplies,38,1219.821,329.0478,0.11489218639454865,93.25141822869723,C
OFF-BI-10000977,Office Supplies,47,1100.48,328.928,0.11485035635061562,93.36626858504785,C
OFF-PA-10003892,Office Supplies,16,743.432,328.6752,0.1147620872762728,93.48103067232412,C
TEC-PH-10002033,Technology,9,2221.596,324.69480000000004,0.11337226835414398,93.59440294067826,C
TEC-PH-10004536,Technology,12,1538.886,323.976,0.1131212880905458,93.7075242287688,C
FUR-FU-10004091,Furniture,39,1117.4279999999999,322.9506,0.11276325364105556,93.82028748240985,C
OFF-PA-10003129,Office Supplies,14,684.74,321.8278,0.11237121045801714,93.93265869286788,C
TEC-AC-10001465,Technology,34,1184.032,319.61600000000004,0.11159892589064588,94.04425761875852,C
FUR-FU-10000308,Furniture,26,1579.3719999999998,318.3616,0.11116093250909667,94.15541855126762,C
TEC-PH-10000369,Technology,19,2041.038,317.4948,0.11085827573045601,94.26627682699807,C
TEC-PH-10003484,Technology,18,2015.8400000000001,314.975,0.10997844814529367,94.37625527514336,C
FUR-FU-10004306,Furniture,17,2759.06,314.76599999999996,0.10990547252607828,94.48616074766944,C
OFF-PA-10001954,Office Supplies,33,721.7439999999999,314.73519999999996,0.10989471822429916,94.59605546589374,C
TEC-PH-10002563,Technology,18,1990.6419999999998,312.4552,0.10909862056013131,94.70515408645387,C
FUR-TA-10001771,Furniture,19,3603.288,311.82300000000004,0.10887787804114585,94.81403196449502,C
FUR-FU-10001185,Furniture,28,822.738,311.7744,0.10886090859093595,94.92289287308596,C
OFF-AP-10003779,Office Supplies,8,1473.108,311.22,0.10866733115891197,95.03156020424487,C
FUR-BO-10000362,Furniture,14,2154.348,311.1836,0.10865462152953664,95.14021482577441,C
OFF-AR-10002135,Office Supplies,25,1166.44,310.89,0.10855210649699293,95.2487669322714,C
OFF-EN-10001434,Office Supplies,12,632.52,309.9348,0.10821858347558365,95.35698551574698,C
OFF-PA-10001357,Office Supplies,14,651.4399999999999,302.728,0.1057022165255289,95.46268773227251,C
TEC-PH-10001819,Technology,19,746.834,302.3328,0.1055642262637398,95.56825195853625,C
OFF-LA-10002762,Office Supplies,51,639.03,300.3441,0.10486984055113867,95.67312179908738,C
TEC-PH-10004345,Technology,21,2063.14,299.875,0.10470604694839253,95.77782784603578,C
OFF-EN-10003055,Office Supplies,22,783.608,299.85,0.10469731780733808,95.88252516384311,C
OFF-AP-10004540,Office Supplies,13,1042.08,291.7824,0.1018803890724957,95.9844055529156,C
OFF-AP-10002734,Office Supplies,3,675.12,290.3016,0.1013633445895572,96.08576889750516,C
FUR-FU-10000576,Furniture,23,3861.056,289.5791999999999,0.10111110732964716,96.1868800048348,C
FUR-FU-10001979,Furniture,28,1114.384,288.4288,0.10070942717488461,96.2875894320097,C
OFF-ST-10001272,Office Supplies,12,1465.7440000000001,287.914,0.1005296767022909,96.38811910871199,C
TEC-AC-10001109,Technology,28,773.742,286.70439999999996,0.10010732594151132,96.4882264346535,C
OFF-PA-10001736,Office Supplies,18,623.744,285.64639999999997,0.09973790869208607,96.58796434334559,C
TEC-PH-10004389,Technology,11,1310.296,284.7374,0.09942051712334547,96.68738486046894,C
