product_id,category,units_sold,sales_total,avg_unit_price,total_value,value_pct,cum_value_pct,ABC_class,profit_sum,profit_pct,cum_profit_pct,ABC_profit
FUR-CH-10004287,Furniture,53,11572.78,220.96,11710.880000000001,0.5084861820415194,18.90819612096512,A,2927.7200000000003,0.5084861820415194,18.90819612096512,A
OFF-AP-10002945,Office Supplies,40,11304.44,285.6175,11424.7,0.49606025200238985,19.40425637296751,A,2856.175,0.49606025200238985,19.40425637296751,A
TEC-CO-10003763,Technology,19,11619.833999999999,594.9915,11304.8385,0.49085586800146336,19.895112240968974,A,2826.209625,0.49085586800146336,19.895112240968974,A
OFF-ST-10000078,Office Supplies,43,10925.003999999999,250.70618181818182,10780.365818181817,0.46808327434814234,20.363195515317116,A,2695.0914545454543,0.46808327434814234,20.363195515317116,A
FUR-TA-10000198,Furniture,27,9917.640000000001,396.70560000000006,10711.051200000002,0.46507363497356613,20.828269150290684,A,2677.7628000000004,0.46507363497356613,20.828269150290684,A
FUR-CH-10000454,Furniture,51,10637.528,209.41616666666667,10680.2245,0.46373514025857115,21.292004290549254,A,2670.056125,0.46373514025857115,21.292004290549254,A
TEC-AC-10003033,Technology,35,10822.36,303.554,10624.39,0.4613108073535121,21.753315097902767,A,2656.0975,0.4613108073535121,21.753315097902767,A
TEC-AC-10003832,Technology,75,11203.756,135.25455555555556,10144.091666666667,0.440456263053035,22.193771360955804,A,2536.022916666667,0.440456263053035,22.193771360955804,A
OFF-ST-10004459,Office Supplies,28,9158.296,347.18949999999995,9721.305999999999,0.4220989176216744,22.61587027857748,A,2430.3264999999997,0.4220989176216744,22.61587027857748,A
OFF-ST-10003716,Office Supplies,47,9630.856,202.518,9518.346,0.41328639836546593,23.029156676942943,A,2379.5865,0.41328639836546593,23.029156676942943,A
FUR-TA-10001889,Furniture,33,9544.725,275.73650000000004,9099.304500000002,0.3950916245780179,23.42424830152096,A,2274.8261250000005,0.3950916245780179,23.42424830152096,A
TEC-CO-10002095,Technology,21,8899.822,428.5628571428571,8999.82,0.3907720095211382,23.8150203110421,A,2249.955,0.3907720095211382,23.8150203110421,A
TEC-MA-10000488,Technology,14,9279.884,639.992,8959.887999999999,0.38903816285707177,24.204058473899174,A,2239.9719999999998,0.38903816285707177,24.204058473899174,A
TEC-CO-10001046,Technology,16,8959.872,559.992,8959.872,0.3890374681373827,24.593095942036555,A,2239.968,0.3890374681373827,24.593095942036555,A
TEC-PH-10001817,Technology,32,8878.4,279.24,8935.68,0.3879870519674665,24.981082994004023,A,2233.92,0.3879870519674665,24.981082994004023,A
FUR-CH-10003973,Furniture,31,9070.944,288.11400000000003,8931.534000000001,0.3878070327280291,25.368890026732053,A,2232.8835000000004,0.3878070327280291,25.368890026732053,A
FUR-CH-10001854,Furniture,28,8774.5,315.882,8844.696,0.3840365284554106,25.752926555187464,A,2211.174,0.3840365284554106,25.752926555187464,A
OFF-BI-10004600,Office Supplies,28,7985.383,308.191625,8629.3655,0.37468688232957786,26.12761343751704,A,2157.341375,0.37468688232957786,26.12761343751704,A
FUR-CH-10004063,Furniture,35,8665.194,232.35875,8132.55625,0.35311543434826387,26.480728871865306,A,2033.1390625,0.35311543434826387,26.480728871865306,A
OFF-ST-10001490,Office Supplies,49,8138.232,164.74153846153845,8072.335384615384,0.35050064554343796,26.831229517408744,A,2018.083846153846,0.35050064554343796,26.831229517408744,A
FUR-CH-10004086,Furniture,34,8430.997,237.03062500000001,8059.04125,0.3499234144767613,27.181152931885507,A,2014.7603125,0.3499234144767613,27.181152931885507,A
OFF-BI-10003925,Office Supplies,27,8070.192,297.459,8031.393,0.34872292799900473,27.529875859884513,A,2007.84825,0.34872292799900473,27.529875859884513,A
TEC-MA-10004125,Technology,4,7999.98,1999.995,7999.98,0.3473589761494025,27.877234836033914,A,1999.995,0.3473589761494025,27.877234836033914,A
FUR-TA-10001095,Furniture,61,8209.059,129.3768076923077,7891.9852692307695,0.3426698470378884,28.219904683071803,A,1972.9963173076924,0.3426698470378884,28.219904683071803,A
TEC-PH-10000560,Technology,28,7139.796,279.992,7839.776000000001,0.3404029215823863,28.560307604654188,A,1959.9440000000002,0.3404029215823863,28.560307604654188,A
FUR-CH-10003379,Furniture,33,7979.4400000000005,237.48333333333332,7836.95,0.34028021671729924,28.900587821371488,A,1959.2375,0.34028021671729924,28.900587821371488,A
TEC-MA-10000984,Technology,7,7834.4,1119.2,7834.400000000001,0.3401694957668493,29.24075731713834,A,1958.6000000000001,0.3401694957668493,29.24075731713834,A
TEC-PH-10001530,Technology,34,8111.136,229.21444444444444,7793.291111111111,0.33838454861009587,29.579141865748436,A,1948.3227777777777,0.33838454861009587,29.579141865748436,A
TEC-MA-10003979,Technology,11,7699.89,699.99,7699.89,0.3343290741805633,29.913470939929,A,1924.9725,0.3343290741805633,29.913470939929,A
TEC-PH-10004165,Technology,34,7699.72,226.10288888888888,7687.4982222222225,0.3337910234302414,30.24726196335924,A,1921.8745555555556,0.3337910234302414,30.24726196335924,A
OFF-ST-10003208,Office Supplies,45,7730.196,169.36266666666668,7621.320000000001,0.3309175663072863,30.578179529666524,A,1905.3300000000002,0.3309175663072863,30.578179529666524,A
OFF-AP-10002651,Office Supplies,31,6832.908,241.275,7479.525000000001,0.32476083016255786,30.90294035982908,A,1869.8812500000001,0.32476083016255786,30.90294035982908,A
FUR-TA-10003954,Furniture,30,7404.5,248.79119999999998,7463.735999999999,0.3240752720893597,31.22701563191844,A,1865.9339999999997,0.3240752720893597,31.22701563191844,A
FUR-BO-10002545,Furniture,35,7539.7122,213.024925,7455.872375,0.3237338336446608,31.5507494655631,A,1863.96809375,0.3237338336446608,31.5507494655631,A
FUR-TA-10000577,Furniture,29,7242.768,256.804875,7447.341374999999,0.3233634177904299,31.87411288335353,A,1861.8353437499998,0.3233634177904299,31.87411288335353,A
TEC-AC-10004145,Technology,31,7399.704,239.9904,7439.7024,0.32303173364436566,32.197144616997896,A,1859.9256,0.32303173364436566,32.197144616997896,A
OFF-ST-10001780,Office Supplies,13,7515.523999999999,570.1432,7411.8616,0.32182288664935066,32.51896750364725,A,1852.9654,0.32182288664935066,32.51896750364725,A
FUR-CH-10002331,Furniture,24,7582.374,308.516,7404.384,0.32149820940265067,32.840465713049895,A,1851.096,0.32149820940265067,32.840465713049895,A
OFF-BI-10003650,Office Supplies,23,6785.142,309.01324999999997,7107.304749999999,0.3085990341403084,33.1490647471902,A,1776.8261874999998,0.3085990341403084,33.1490647471902,A
TEC-MA-10000045,Technology,6,6965.700000000001,1160.95,6965.700000000001,0.30245055864688325,33.451515305837084,A,1741.4250000000002,0.30245055864688325,33.451515305837084,A
FUR-TA-10003569,Furniture,21,6776.562000000001,327.46700000000004,6876.807000000001,0.2985908263141963,33.75010613215128,A,1719.2017500000002,0.2985908263141963,33.75010613215128,A
FUR-CH-10002335,Furniture,34,6936.102,201.48444444444442,6850.47111111111,0.29744732253038314,34.04755345468166,A,1712.6177777777775,0.29744732253038314,34.04755345468166,A
FUR-TA-10002958,Furniture,36,6942.068,189.2105,6811.5779999999995,0.2957585844016853,34.343312039083344,A,1702.8944999999999,0.2957585844016853,34.343312039083344,A
FUR-CH-10004997,Furniture,43,6748.482,157.9032,6789.8376,0.2948146166561312,34.63812665573948,A,1697.4594,0.2948146166561312,34.63812665573948,A
FUR-TA-10001950,Furniture,19,6518.754,357.192,6786.648,0.29467612428610945,34.93280278002559,A,1696.662,0.29467612428610945,34.93280278002559,A
OFF-ST-10001496,Office Supplies,40,6594.954,169.3786,6775.144,0.294176620829648,35.226979400855235,A,1693.786,0.294176620829648,35.226979400855235,A
FUR-CH-10000015,Furniture,36,6584.64,187.72,6757.92,0.29342875508433397,35.52040815593957,A,1689.48,0.29342875508433397,35.52040815593957,A
OFF-ST-10003470,Office Supplies,25,6819.312,270.164,6754.099999999999,0.29326289075856177,35.81367104669813,A,1688.5249999999999,0.29326289075856177,35.81367104669813,A
TEC-PH-10001795,Technology,16,6935.862,412.7916,6604.6656,0.2867744520142774,36.10044549871241,A,1651.1664,0.2867744520142774,36.10044549871241,A
OFF-ST-10002615,Office Supplies,43,6574.544,151.61422222222222,6519.411555555555,0.2830727230611028,36.383518221773514,A,1629.8528888888889,0.2830727230611028,36.383518221773514,A
TEC-PH-10002584,Technology,13,6134.701999999999,500.79200000000003,6510.296,0.28267692581600834,36.66619514758952,A,1627.574,0.28267692581600834,36.66619514758952,A
FUR-CH-10004495,Furniture,26,6410.874,248.30849999999998,6456.021,0.2803203063706461,36.94651545396017,A,1614.00525,0.2803203063706461,36.94651545396017,A
TEC-PH-10002200,Technology,30,7437.886,215.14825000000002,6454.4475,0.2802519850312214,37.22676743899139,A,1613.611875,0.2802519850312214,37.22676743899139,A
TEC-CO-10004115,Technology,17,6399.872,374.9925,6374.8725,0.27679684007747296,37.50356427906886,A,1593.718125,0.27679684007747296,37.50356427906886,A
FUR-CH-10002320,Furniture,22,6483.796,288.882,6355.404,0.2759515181857726,37.77951579725463,A,1588.851,0.2759515181857726,37.77951579725463,A
OFF-BI-10004632,Office Supplies,45,5535.593,139.8355,6292.5975,0.27322446117618915,38.05274025843082,A,1573.149375,0.27322446117618915,38.05274025843082,A
TEC-CO-10002313,Technology,11,5999.9,569.9905,6269.8955,0.2722387407773202,38.32497899920814,A,1567.473875,0.2722387407773202,38.32497899920814,A
TEC-PH-10002624,Technology,15,6109.87,413.5912,6203.868,0.2693718280103252,38.59435082721847,A,1550.967,0.2693718280103252,38.59435082721847,A
TEC-PH-10000895,Technology,40,6227.654,152.9915,6119.66,0.2657155182866023,38.860066345505075,A,1529.915,0.2657155182866023,38.860066345505075,A
FUR-CH-10000785,Furniture,39,6008.536,156.30090909090907,6095.735454545454,0.2646767149878526,39.124743060492925,A,1523.9338636363634,0.2646767149878526,39.124743060492925,A
FUR-CH-10002965,Furniture,39,5989.204,155.30272727272725,6056.806363636363,0.2629864146170256,39.38772947510995,A,1514.2015909090908,0.2629864146170256,39.38772947510995,A
FUR-CH-10000309,Furniture,17,6084.144,354.9084,6033.4428,0.26197196913792087,39.64970144424787,A,1508.3607,0.26197196913792087,39.64970144424787,A
FUR-CH-10001394,Furniture,21,5861.532999999999,285.80614285714285,6001.929,0.2606036405542773,39.91030508480215,A,1500.48225,0.2606036405542773,39.91030508480215,A
FUR-TA-10004575,Furniture,26,5965.09,228.62714285714284,5944.305714285714,0.2581016386082626,40.168406723410406,A,1486.0764285714286,0.2581016386082626,40.168406723410406,A
OFF-AP-10000275,Office Supplies,18,5906.52,328.14,5906.5199999999995,0.25646098362820513,40.42486770703861,A,1476.6299999999999,0.25646098362820513,40.42486770703861,A
FUR-CH-10003746,Furniture,21,5906.032,275.1257142857143,5777.64,0.2508650165325206,40.67573272357113,A,1444.41,0.2508650165325206,40.67573272357113,A
OFF-ST-10001526,Office Supplies,49,5751.774,117.32175,5748.76575,0.24961129715858685,40.92534402072972,A,1437.1914375,0.24961129715858685,40.92534402072972,A
FUR-TA-10004915,Furniture,23,5801.816,249.08319999999998,5728.9136,0.24874931719134138,41.17409333792106,A,1432.2284,0.24874931719134138,41.17409333792106,A
FUR-CH-10000595,Furniture,27,5697.76,208.6,5632.2,0.24455001455861947,41.41864335247968,A,1408.05,0.24455001455861947,41.41864335247968,A
TEC-AC-10003870,Technology,17,5609.83,329.99,5609.83,0.2435787095932993,41.66222206207298,A,1402.4575,0.2435787095932993,41.66222206207298,A
FUR-BO-10002613,Furniture,27,5184.081,206.052,5563.4039999999995,0.24156289357542018,41.9037849556484,A,1390.8509999999999,0.24156289357542018,41.9037849556484,A
FUR-TA-10004256,Furniture,17,5634.9,323.485,5499.245,0.23877711104211768,42.142562066690516,A,1374.81125,0.23877711104211768,42.142562066690516,A
FUR-CH-10002880,Furniture,54,5436.158,100.149,5408.046,0.23481725223423955,42.37737931892475,A,1352.0115,0.23481725223423955,42.37737931892475,A
TEC-CO-10001766,Technology,15,5669.874,359.992,5399.88,0.2344626846729161,42.611842003597665,A,1349.97,0.2344626846729161,42.611842003597665,A
FUR-CH-10002073,Furniture,22,5427.99,244.9215,5388.273,0.23395870895845608,42.84580071255612,A,1347.06825,0.23395870895845608,42.84580071255612,A
OFF-ST-10000142,Office Supplies,14,5572.792,382.60960000000006,5356.5344000000005,0.23258061956318066,43.0783813321193,A,1339.1336000000001,0.23258061956318066,43.0783813321193,A
FUR-BO-10001811,Furniture,26,5492.885,205.795075,5350.67195,0.23232607209809608,43.310707404217396,A,1337.6679875,0.23232607209809608,43.310707404217396,A
TEC-PH-10004977,Technology,32,5291.7300000000005,165.50266666666667,5296.085333333333,0.22995592226312234,43.54066332648052,A,1324.0213333333334,0.22995592226312234,43.54066332648052,A
FUR-CH-10003312,Furniture,24,5282.424,220.101,5282.424,0.22936274743524748,43.770026073915766,A,1320.606,0.22936274743524748,43.770026073915766,A
FUR-CH-10000988,Furniture,44,5294.456,118.28040000000001,5204.337600000001,0.2259722374645735,43.99599831138034,A,1301.0844000000002,0.2259722374645735,43.99599831138034,A
TEC-MA-10004002,Technology,14,5787.355,371.665,5203.31,0.2259276190925412,44.22192593047288,A,1300.8275,0.2259276190925412,44.22192593047288,A
TEC-PH-10004586,Technology,17,5327.26,299.9583333333333,5099.291666666666,0.22141114508042684,44.4433370755533,A,1274.8229166666665,0.22141114508042684,44.4433370755533,A
TEC-AC-10001838,Technology,26,5119.744000000001,194.276,5051.176,0.2193219637687137,44.662659039322016,A,1262.794,0.2193219637687137,44.662659039322016,A
FUR-CH-10004675,Furniture,27,5212.112,186.9257142857143,5046.994285714286,0.21914039381568445,44.8817994331377,A,1261.7485714285715,0.21914039381568445,44.8817994331377,A
FUR-TA-10004154,Furniture,25,4446.175,200.79500000000002,5019.875,0.21796287495693514,45.09976230809463,A,1254.96875,0.21796287495693514,45.09976230809463,A
TEC-PH-10001363,Technology,11,4901.914000000001,455.992,5015.912,0.21779080157394165,45.31755310966857,A,1253.978,0.21779080157394165,45.31755310966857,A
TEC-PH-10000984,Technology,27,4978.146000000001,184.79057142857144,4989.345428571429,0.21663728155873804,45.53419039122731,A,1247.3363571428572,0.21663728155873804,45.53419039122731,A
TEC-CO-10004202,Technology,19,4859.838,257.13428571428574,4885.551428571429,0.21213054809559803,45.74632093932291,A,1221.3878571428572,0.21213054809559803,45.74632093932291,A
TEC-MA-10001148,Technology,22,5204.241,221.7772,4879.0984,0.21185035772041777,45.95817129704333,A,1219.7746,0.21185035772041777,45.95817129704333,A
OFF-ST-10001932,Office Supplies,26,4829.25,187.65085714285715,4878.922285714286,0.2118427108415542,46.17001400788488,A,1219.7305714285715,0.2118427108415542,46.17001400788488,A
FUR-TA-10001932,Furniture,22,5098.176,219.104,4820.2880000000005,0.20929681129518463,46.37931081918006,A,1205.0720000000001,0.20929681129518463,46.37931081918006,A
FUR-TA-10001539,Furniture,30,4952.673,160.61299999999997,4818.389999999999,0.20921440017206533,46.58852521935213,A,1204.5974999999999,0.20921440017206533,46.58852521935213,A
FUR-BO-10004695,Furniture,31,4886.46,153.833,4768.823,0.20706220199522024,46.79558742134735,A,1192.20575,0.20706220199522024,46.79558742134735,A
OFF-ST-10002743,Office Supplies,46,4704.696,102.276,4704.696,0.20427780890129593,46.999865230248645,A,1176.174,0.20427780890129593,46.999865230248645,A
OFF-ST-10002011,Office Supplies,12,4778.766,391.24399999999997,4694.928,0.20385368253110153,47.20371891277975,A,1173.732,0.20385368253110153,47.20371891277975,A
OFF-AP-10003849,Office Supplies,16,5009.48,292.2196666666667,4675.514666666667,0.20301075597499596,47.40672966875474,A,1168.8786666666667,0.20301075597499596,47.40672966875474,A
FUR-CH-10000847,Furniture,18,4626.582,257.0323333333333,4626.582,0.2008861005391582,47.6076157692939,A,1156.6455,0.2008861005391582,47.6076157692939,A
FUR-TA-10002903,Furniture,24,4544.925,192.1854,4612.4496,0.20027247200577014,47.80788824129967,A,1153.1124,0.20027247200577014,47.80788824129967,A
OFF-ST-10001809,Office Supplies,55,4509.466,83.29690909090908,4581.33,0.1989212595784667,48.00680950087814,A,1145.3325,0.1989212595784667,48.00680950087814,A
TEC-MA-10000864,Technology,16,4268.0,286.0,4576.0,0.1986898310820359,48.205499331960176,A,1144.0,0.1986898310820359,48.205499331960176,A
TEC-CO-10001571,Technology,10,4399.92,455.706,4557.06,0.19786745665006616,48.40336678861024,A,1139.265,0.19786745665006616,48.40336678861024,A
FUR-CH-10000513,Furniture,42,4770.633,108.32499999999999,4549.65,0.1975457145940526,48.60091250320429,A,1137.4125,0.1975457145940526,48.60091250320429,A
TEC-PH-10003012,Technology,32,4434.912,141.6708,4533.4656,0.19684298826053775,48.79775549146483,A,1133.3664,0.19684298826053775,48.79775549146483,A
FUR-CH-10002602,Furniture,37,4619.987999999999,122.15654545454545,4519.792181818182,0.1962492887087765,48.994004780173604,A,1129.9480454545455,0.1962492887087765,48.994004780173604,A
FUR-CH-10003981,Furniture,24,4420.056,187.2282857142857,4493.478857142857,0.19510676466267793,49.18911154483628,A,1123.3697142857143,0.19510676466267793,49.18911154483628,A
OFF-ST-10003306,Office Supplies,33,4600.092,135.71699999999998,4478.660999999999,0.19446337359346633,49.383574918429744,A,1119.6652499999998,0.19446337359346633,49.383574918429744,A
OFF-ST-10000689,Office Supplies,33,4479.03,132.80142857142857,4382.447142857143,0.1902857697858909,49.57386068821563,A,1095.6117857142858,0.1902857697858909,49.57386068821563,A
OFF-BI-10003656,Office Supplies,38,4181.754,115.21544444444446,4378.186888888889,0.1901007896413719,49.763961477857,A,1094.5467222222223,0.1901007896413719,49.763961477857,A
OFF-ST-10002756,Office Supplies,33,4384.044,131.444,4337.652,0.18834076555346488,49.952302243410465,A,1084.413,0.18834076555346488,49.952302243410465,A
TEC-PH-10001494,Technology,17,4619.2300000000005,254.95749999999998,4334.2775,0.18819424482903604,50.1404964882395,A,1083.569375,0.18819424482903604,50.1404964882395,A
OFF-AP-10001058,Office Supplies,17,4476.96,251.829,4281.093,0.18588497487248393,50.326381463111986,A,1070.27325,0.18588497487248393,50.326381463111986,A
OFF-BI-10004390,Office Supplies,15,4209.799999999999,284.1615,4262.4225,0.18507430212527737,50.511455765237265,A,1065.605625,0.18507430212527737,50.511455765237265,A
FUR-CH-10004983,Furniture,31,4185.48,135.2232,4191.919199999999,0.1820130502092533,50.69346881544652,A,1047.9797999999998,0.1820130502092533,50.69346881544652,A
FUR-TA-10003748,Furniture,40,4332.252,104.260375,4170.415,0.18107933826310946,50.87454815370963,A,1042.60375,0.18107933826310946,50.87454815370963,A
TEC-CO-10000971,Technology,16,4199.86,259.99133333333333,4159.861333333333,0.180621098261515,51.05516925197115,A,1039.9653333333333,0.180621098261515,51.05516925197115,A
TEC-PH-10004094,Technology,32,4211.73,129.99166666666667,4159.733333333334,0.18061554050400225,51.23578479247515,A,1039.9333333333334,0.18061554050400225,51.23578479247515,A
OFF-ST-10002574,Office Supplies,35,4199.456,118.8004,4158.014,0.18054088708407792,51.41632567955923,A,1039.5035,0.18054088708407792,51.41632567955923,A
FUR-CH-10003774,Furniture,59,4166.884,70.18457142857143,4140.889714285714,0.179797350931112,51.59612303049034,A,1035.2224285714285,0.179797350931112,51.59612303049034,A
FUR-TA-10001768,Furniture,22,3963.901,188.13216666666668,4138.907666666667,0.17971129046200687,51.77583432095235,A,1034.7269166666667,0.17971129046200687,51.77583432095235,A
FUR-TA-10000617,Furniture,22,4334.8275,187.72875,4130.032499999999,0.17932593089779686,51.955160251850145,A,1032.5081249999998,0.17932593089779686,51.955160251850145,A
FUR-CH-10000665,Furniture,32,3955.676,127.49422222222223,4079.8151111111115,0.17714549284803416,52.13230574469818,A,1019.9537777777779,0.17714549284803416,52.13230574469818,A
OFF-ST-10000046,Office Supplies,27,4006.44,150.78,4071.06,0.17676534609371353,52.309071090791896,A,1017.765,0.17676534609371353,52.309071090791896,A
TEC-AC-10002842,Technology,35,3998.4,116.025,4060.875,0.1763231135916221,52.48539420438352,A,1015.21875,0.1763231135916221,52.48539420438352,A
FUR-TA-10003238,Furniture,11,4297.644,367.32,4040.52,0.17543929988714768,52.66083350427066,A,1010.13,0.17543929988714768,52.66083350427066,A
OFF-BI-10003091,Office Supplies,23,4322.814,175.451,4035.373,0.17521581724716095,52.83604932151783,A,1008.84325,0.17521581724716095,52.83604932151783,A
OFF-ST-10003816,Office Supplies,26,3946.656,154.16625,4008.3224999999998,0.17404128506278932,53.01009060658062,A,1002.0806249999999,0.17404128506278932,53.01009060658062,A
TEC-PH-10000730,Technology,8,3999.92,499.99,3999.92,0.17367644867606144,53.18376705525668,A,999.98,0.17367644867606144,53.18376705525668,A
TEC-CO-10001943,Technology,25,4119.794,159.992,3999.7999999999997,0.17367123827839318,53.357438293535076,A,999.9499999999999,0.17367123827839318,53.357438293535076,A
TEC-MA-10002927,Technology,2,3991.98,1995.99,3991.98,0.17333169403034654,53.53076998756542,A,997.995,0.17333169403034654,53.53076998756542,A
TEC-PH-10002496,Technology,30,4180.532,131.7248888888889,3951.746666666667,0.17158476347880214,53.702354751044226,A,987.9366666666667,0.17158476347880214,53.702354751044226,A
TEC-PH-10004539,Technology,24,4044.3860000000004,161.99142857142857,3887.7942857142857,0.16880795234053234,53.871162703384755,A,971.9485714285714,0.16880795234053234,53.871162703384755,A
TEC-PH-10001578,Technology,12,3968.5099999999998,323.96,3887.5199999999995,0.16879604286014777,54.0399587462449,A,971.8799999999999,0.16879604286014777,54.0399587462449,A
FUR-FU-10000576,Furniture,23,3861.056,167.872,3861.0560000000005,0.16764697649437968,54.20760572273928,A,965.2640000000001,0.16764697649437968,54.20760572273928,A
OFF-AP-10003057,Office Supplies,14,3855.1800000000003,275.37,3855.1800000000003,0.16739184068855842,54.37499756342784,A,963.7950000000001,0.16739184068855842,54.37499756342784,A
TEC-PH-10002549,Technology,22,3839.62,173.1593333333333,3809.5053333333326,0.1654086475494132,54.54040621097725,A,952.3763333333332,0.1654086475494132,54.54040621097725,A
FUR-CH-10001708,Furniture,32,3989.734,118.82600000000001,3802.4320000000002,0.1651015235535245,54.70550773453078,A,950.6080000000001,0.1651015235535245,54.70550773453078,A
TEC-CO-10003236,Technology,7,3959.9339999999997,539.991,3779.937,0.16412479109063322,54.86963252562141,A,944.98425,0.16412479109063322,54.86963252562141,A
FUR-CH-10002647,Furniture,64,3641.274,58.2036,3725.0304,0.16174074758554385,55.03137327320696,A,931.2576,0.16174074758554385,55.03137327320696,A
OFF-AP-10000828,Office Supplies,24,3511.012,155.1257142857143,3723.0171428571434,0.16165333199952137,55.193026605206484,A,930.7542857142859,0.16165333199952137,55.193026605206484,A
FUR-CH-10003298,Furniture,35,3680.538,106.23933333333333,3718.3766666666666,0.1614518426135017,55.354478447819986,A,929.5941666666666,0.1614518426135017,55.354478447819986,A
TEC-PH-10002415,Technology,15,3657.38,247.75799999999998,3716.37,0.16136471318582732,55.51584316100581,A,929.0925,0.16136471318582732,55.51584316100581,A
TEC-PH-10001557,Technology,43,3590.026,86.39099999999999,3714.8129999999996,0.16129710827608196,55.67714026928189,A,928.7032499999999,0.16129710827608196,55.67714026928189,A
FUR-TA-10004619,Furniture,29,3775.647,127.44800000000001,3695.992,0.16047990082179986,55.83762017010369,A,923.998,0.16047990082179986,55.83762017010369,A
FUR-BO-10004218,Furniture,34,3626.0056,108.025925,3672.88145,0.15947644118986956,55.99709661129356,A,918.2203625,0.15947644118986956,55.99709661129356,A
TEC-PH-10002834,Technology,23,3815.788,158.3912,3642.9976,0.15817888500355382,56.15527549629711,A,910.7494,0.15817888500355382,56.15527549629711,A
TEC-AC-10002637,Technology,22,3743.7920000000004,165.5908,3642.9976,0.15817888500355382,56.31345438130066,A,910.7494,0.15817888500355382,56.31345438130066,A
FUR-TA-10002530,Furniture,30,3457.442,120.78399999999999,3623.5199999999995,0.1573331679900303,56.47078754929069,A,905.8799999999999,0.1573331679900303,56.47078754929069,A
TEC-PH-10003645,Technology,26,3684.708,138.52285714285716,3601.5942857142863,0.1563811539017914,56.62716870319248,A,900.3985714285716,0.1563811539017914,56.62716870319248,A
